ga.regionId,ga.source,ga.medium,ga.sessions,ga.deviceCategory,ga.users,ga.pageviews,ga.transactions,ga.transactionRevenue
20287,dub120.mail.live.com,referral,7,desktop,3,13,0,0
20287,dub129.mail.live.com,referral,30,desktop,3,178,0,0
20287,dub130.mail.live.com,referral,30,mobile,3,534,0,0
20287,dub130.mail.live.com,referral,3,mobile,3,59,0,0
20287,dub130.mail.live.com,referral,3,mobile,3,59,0,0
20287,elpais,display,277,desktop,79,1830,0,0
20287,elpais,display,63,mobile,13,584,0,0
20287,elpais,display,178,tablet,53,653,0,0
20287,elpais.com,referral,7,mobile,3,20,0,0
20287,es.search.yahoo.com,referral,10,desktop,3,40,0,0
20287,es.wikomobile.com,referral,7,tablet,3,26,0,0
20287,facebook,rrss,46,desktop,10,620,0,0
20287,facebook,rrss,3,desktop,3,59,0,0
20287,facebook.com,referral,7,desktop,3,7,0,0
20287,facebook.com,referral,10,mobile,3,10,0,0
20287,forodvd.com,referral,7,desktop,3,7,0,0
20287,google,cpc,6162,desktop,1474,31310,162,42144.96734
20287,google,cpc,7,desktop,7,96,3,178.657903
20287,google,cpc,30,desktop,26,382,3,118.654695
20287,google,cpc,13,desktop,13,267,7,2512.815653
20287,google,cpc,36,desktop,33,478,13,4206.983146
20287,google,cpc,3,desktop,3,59,3,178.657903
20287,google,cpc,7,desktop,7,89,0,0
20287,google,cpc,13,desktop,13,181,13,4146.979938
20287,google,cpc,13,desktop,13,214,0,0
20287,google,cpc,10,desktop,7,92,3,178.657903
20287,google,cpc,7,desktop,7,175,3,2334.15775
20287,google,cpc,7,desktop,7,115,3,118.654695
20287,google,cpc,2176,mobile,531,11226,0,0
20287,google,cpc,3,mobile,3,26,0,0
20287,google,cpc,3181,tablet,699,14866,26,437.034353
20287,google,cpc,7,tablet,7,142,0,0
20287,google,cpc,3,tablet,3,119,3,54.629294
20287,google,cpc,7,tablet,7,198,3,54.629294
20287,google,cpc,10,tablet,10,214,3,54.629294
20287,google,cpc,3,tablet,3,119,3,54.629294
20287,google,organic,5624,desktop,1299,28920,195,68391.78807
20287,google,organic,3,desktop,3,43,0,0
20287,google,organic,23,desktop,23,277,10,1980.699294
20287,google,organic,26,desktop,23,293,7,2858.361598
20287,google,organic,23,desktop,23,267,10,4928.768985
20287,google,organic,7,desktop,7,66,0,0
20287,google,organic,3,desktop,3,66,3,2416.579739
20287,google,organic,10,desktop,10,152,10,2326.871647
20287,google,organic,13,desktop,13,155,3,2416.579739
20287,google,organic,13,desktop,13,208,10,4928.768985
20287,google,organic,13,desktop,13,158,7,2858.361598
20287,google,organic,10,desktop,10,112,7,714.730517
20287,google,organic,2654,mobile,679,14770,0,0
20287,google,organic,7,mobile,7,323,0,0
20289,(direct),(none),2024,desktop,804,9370,0,0
20289,(direct),(none),3,desktop,3,13,0,0
20289,(direct),(none),3,desktop,3,20,0,0
20289,(direct),(none),3,desktop,3,43,0,0
20289,(direct),(none),3307,mobile,1200,17088,40,10924.01257
20289,(direct),(none),3,mobile,3,33,0,0
20289,(direct),(none),3,mobile,3,23,3,910.33438
20289,(direct),(none),7,mobile,7,115,0,0
20289,(direct),(none),3,mobile,3,23,3,910.33438
20289,(direct),(none),696,tablet,267,2796,0,0
20289,(direct),(none),3,tablet,3,46,0,0
20289,adslzone.net,referral,16,desktop,7,16,0,0
20289,airzip.inspsearch.com,referral,10,desktop,3,10,0,0
20289,androidpit.es,referral,13,desktop,7,13,0,0
20289,anged.es,referral,7,desktop,3,7,0,0
20289,applesfera.com,referral,10,desktop,3,10,0,0
20289,as,display,171,desktop,63,758,0,0
20289,as,display,333,mobile,152,607,0,0
20289,as,display,211,tablet,86,689,0,0
20289,ask,organic,20,desktop,7,79,0,0
20289,billowtechnology.com,referral,7,desktop,3,33,0,0
20289,billowtechnology.com,referral,10,tablet,3,49,0,0
20289,bing,organic,445,desktop,152,1329,0,0
20289,bing,organic,3,desktop,3,23,0,0
20289,bing,organic,3,desktop,3,23,0,0
20289,bing,organic,7,desktop,7,46,0,0
20289,bing,organic,3,desktop,3,23,0,0
20289,bing,organic,3,desktop,3,23,0,0
20289,bing,organic,3,desktop,3,23,0,0
20289,bing,organic,7,mobile,3,7,0,0
20289,bing,organic,10,tablet,3,20,0,0
20289,bing.com,referral,10,desktop,3,59,0,0
20289,bit4id.com,referral,7,desktop,3,13,0,0
20289,blog.ofertitas.es,referral,92,desktop,33,452,0,0
20289,blog.ofertitas.es,referral,79,mobile,33,330,0,0
20289,blog.ofertitas.es,referral,7,tablet,3,13,0,0
20289,bq,link-building,7,desktop,3,7,0,0
20289,bq.com,referral,13,desktop,7,26,0,0
20289,bq.com,referral,7,mobile,3,20,0,0
20289,bq.com,referral,10,tablet,3,99,0,0
20289,cdn.254a.com,referral,7,desktop,3,7,0,0
20289,cupooon.es,referral,7,desktop,3,20,0,0
20289,d-link,link-building,10,desktop,3,10,0,0
20289,devolo.com,referral,7,desktop,3,7,0,0
20289,devolo.com,referral,7,mobile,3,20,0,0
20289,dub130.mail.live.com,referral,10,desktop,3,89,0,0
20289,dub131.mail.live.com,referral,16,desktop,7,165,0,0
20289,duckduckgo.com,referral,10,desktop,3,10,0,0
20289,duckduckgo.com,referral,10,mobile,3,10,0,0
20289,el_pais,display,7,tablet,3,7,0,0
20289,elandroidelibre.com,referral,26,desktop,10,79,0,0
20289,elandroidelibre.com,referral,43,mobile,16,171,0,0
20289,electrodomia.com,referral,10,mobile,3,227,0,0
20289,elnortedecastilla.es,referral,7,mobile,3,7,0,0
20289,elotrolado.net,referral,10,desktop,3,20,0,0
20289,elpais,display,719,desktop,320,1625,0,0
20289,elpais,display,155,mobile,56,392,0,0
20289,elpais,display,3,mobile,3,10,0,0
20289,elpais,display,498,tablet,211,1161,0,0
20289,es.couponandgo.com,referral,16,desktop,7,43,0,0
20289,es.remington-europe.com,referral,7,desktop,3,7,0,0
20289,es.search.yahoo.com,referral,49,desktop,20,214,0,0
20289,es.wikomobile.com,referral,20,desktop,10,46,0,0
20289,facebook,rrss,13,mobile,7,13,0,0
20289,feedly.com,referral,10,desktop,3,10,0,0
20289,forocoches.com,referral,30,desktop,10,30,0,0
20289,forocoches.com,referral,10,mobile,3,99,0,0
20289,forocoches.com,referral,10,tablet,3,10,0,0
20289,forodvd.com,referral,13,desktop,7,13,0,0
20289,forodvd.com,referral,10,tablet,3,20,0,0
20289,gamerzone.avermedia.com,referral,10,mobile,3,10,0,0
20289,gastronomia.laverdad.es,referral,7,desktop,3,7,0,0
20289,go.mercamania.es,referral,7,desktop,3,20,0,0
20289,google,cpc,9927,desktop,3735,33411,73,23373.16161
20289,google,cpc,7,desktop,7,69,0,0
20289,google,cpc,16,desktop,16,195,0,0
20289,google,cpc,3,desktop,3,40,0,0
20289,google,cpc,23,desktop,23,297,7,1970.281155
20289,google,cpc,7,desktop,7,56,0,0
20289,google,cpc,7,desktop,7,86,3,1835.175031
20289,google,cpc,7,desktop,7,79,0,0
20289,google,cpc,7,desktop,7,115,3,135.106124
20289,google,cpc,3,desktop,3,40,0,0
20289,google,cpc,2697,mobile,1114,8631,0,0
20289,google,cpc,3,mobile,3,40,0,0
20289,google,cpc,3791,tablet,1487,11625,0,0
20289,google,cpc,3,tablet,3,30,0,0
20289,google,organic,10695,desktop,3824,38567,158,48043.84313
20289,google,organic,3,desktop,3,69,3,88.94981
20289,google,organic,23,desktop,23,297,10,4239.72116
20289,google,organic,3,desktop,3,69,3,88.94981
20289,google,organic,3,desktop,3,96,3,543.952156
20289,google,organic,13,desktop,13,208,13,4328.67097
20289,google,organic,7,desktop,7,92,7,2973.752382
20289,google,organic,7,desktop,7,135,7,1404.404749
20289,google,organic,26,desktop,26,584,7,1859.407096
20289,google,organic,10,desktop,10,168,10,3468.218377
20289,google,organic,3,desktop,3,69,3,88.94981
20289,google,organic,5338,mobile,1866,24760,0,0
20289,google,organic,7,mobile,7,208,0,0
20289,google,organic,2018,tablet,725,8704,0,0
20289,google,organic,3,tablet,3,46,0,0
20289,google.com,referral,26,desktop,13,33,0,0
20289,google.es,referral,20,desktop,7,30,0,0
20289,htcmania.com,referral,13,desktop,7,20,0,0
20289,huawei,link-building,20,desktop,7,20,0,0
20289,huawei,link-building,10,tablet,3,10,0,0
20289,huaweispain.com,referral,69,desktop,23,69,0,0
20289,huaweispain.com,referral,69,mobile,23,119,0,0
20289,huaweispain.com,referral,40,tablet,13,49,0,0
20289,idealista.com,referral,10,desktop,3,148,0,0
20289,laliga.es,referral,7,desktop,3,7,0,0
20289,lenovo,display,79,desktop,26,79,0,0
20289,lenovo,display,10,tablet,3,10,0,0
20289,lg,link-building,66,desktop,23,86,0,0
20289,lg,link-building,69,mobile,23,99,0,0
20289,lg,link-building,20,tablet,7,20,0,0
20289,m.forocoches.com,referral,10,mobile,3,10,0,0
20289,m.marketingnews.es,referral,7,mobile,3,7,0,0
20289,m.xataka.com,referral,53,mobile,13,768,0,0
20289,m.xataka.com,referral,3,mobile,3,96,0,0
20289,m.xatakahome.com,referral,16,mobile,7,26,0,0
20289,marketingnews.es,referral,7,desktop,3,7,0,0
20289,microsoft.com,referral,13,desktop,7,13,0,0
20289,microsoft.com,referral,7,mobile,3,7,0,0
20289,motorola.es,referral,13,desktop,7,20,0,0
20289,moulinex,link-building,16,desktop,7,46,0,0
20289,mundorecetas.com,referral,10,mobile,3,49,0,0
20289,mysearch.com,referral,7,mobile,3,7,0,0
20289,nosinmibarba.com,referral,10,desktop,3,30,0,0
20289,ocu.org,referral,10,tablet,3,30,0,0
20289,ofertaman.com,referral,59,desktop,20,99,0,0
20289,ofertaman.com,referral,20,tablet,7,20,0,0
20289,padrenuestro.net,referral,10,mobile,3,79,0,0
20289,panasonic,link-building,7,desktop,3,7,0,0
20289,panasonic.com,referral,7,desktop,3,26,0,0
20289,paypal.es,referral,20,desktop,10,33,0,0
20289,philips,link-building,129,desktop,43,129,0,0
20289,philips,link-building,26,mobile,10,26,0,0
20289,philips,link-building,30,tablet,10,30,0,0
20289,plantronics,link-building,7,desktop,3,13,0,0
20289,plantronics,link-building,7,mobile,3,7,0,0
20289,plantronics.com,referral,7,desktop,3,33,0,0
20289,playstation.com,referral,7,desktop,3,26,0,0
20289,redirect.viglink.com,referral,7,desktop,3,7,0,0
20289,reg_site,newsletter,40,desktop,20,53,0,0
20289,reg_site,newsletter,13,mobile,7,20,0,0
20289,reg_site,newsletter,30,tablet,13,99,0,0
20289,remington,link-building,7,desktop,3,33,0,0
20289,revistaonoff.es,referral,7,tablet,3,7,0,0
20289,rockstargames.com,referral,10,mobile,3,10,0,0
20289,rowenta,link-building,10,desktop,3,30,0,0
20289,s0.2mdn.net,referral,10,desktop,3,30,0,0
20289,samsung,link-building,178,desktop,59,198,0,0
20289,samsung,link-building,79,mobile,26,148,0,0
20289,samsung,link-building,40,tablet,13,59,0,0
20289,search.sidecubes.com,referral,7,desktop,3,7,0,0
20289,search.zonealarm.com,referral,10,desktop,3,20,0,0
20289,soluciona,newsletter,145,desktop,49,742,0,0
20289,soluciona,newsletter,3,desktop,3,23,0,0
20289,soluciona,newsletter,56,mobile,26,135,0,0
20289,soluciona,newsletter,43,tablet,16,389,0,0
20289,startpage.com,referral,7,desktop,3,53,0,0
20289,t.xataka.com,referral,13,tablet,7,20,0,0
20289,tefal.es,referral,7,mobile,3,13,0,0
20289,tiendeo.com,referral,20,desktop,7,297,0,0
20289,tiendeo.com,referral,7,mobile,3,26,0,0
20289,twitter,rrss,7,desktop,3,7,0,0
20289,twitter,rrss,40,mobile,7,138,0,0
20289,vocento,display,89,desktop,40,353,0,0
20289,vocento,display,99,mobile,49,191,0,0
20289,vocento,display,53,tablet,26,66,0,0
20289,wdc.com,referral,7,desktop,3,20,0,0
20289,wiko,link-building,10,desktop,3,30,0,0
20289,wiko,link-building,7,tablet,3,7,0,0
20289,xataka.com,referral,191,desktop,56,946,0,0
20289,xataka.com,referral,7,tablet,3,7,0,0
20289,xatakahome.com,referral,10,desktop,3,10,0,0
20289,xbox.com,referral,30,desktop,13,36,0,0
20289,yahoo,display,195,desktop,92,310,0,0
20289,yahoo,display,26,mobile,13,53,0,0
20289,yahoo,organic,145,desktop,49,541,0,0
20289,yahoo,organic,66,mobile,26,620,0,0
20289,yahoo,organic,36,tablet,13,610,0,0
20289,yd,display,112,desktop,56,132,0,0
20289,yd,display,7,mobile,3,7,0,0
20289,yd,display,53,tablet,26,53,0,0
20289,yd,rtb,135,desktop,56,208,0,0
20289,yd,rtb,7,mobile,3,7,0,0
20289,yd,rtb,73,tablet,36,86,0,0
20289,yoursearch.me,referral,10,desktop,3,10,0,0
20289,(direct),(none),481,desktop,138,2980,36,144.700043
20289,(direct),(none),3,desktop,3,23,0,0
20289,(direct),(none),3,desktop,3,69,3,13.154549
20289,(direct),(none),7,desktop,7,92,3,13.154549
20289,(direct),(none),3,desktop,3,69,3,13.154549
20289,(direct),(none),1273,mobile,307,4362,0,0
20289,(direct),(none),3,mobile,3,20,0,0
20289,(direct),(none),3,mobile,3,33,0,0
20289,(direct),(none),392,tablet,76,1052,33,32835.60153
20289,(direct),(none),3,tablet,3,23,3,3283.560153
20289,(direct),(none),3,tablet,3,23,3,3283.560153
20289,(direct),(none),3,tablet,3,23,3,3283.560153
20289,(not set),(not set),7,desktop,3,7,0,0
20289,adslzone.net,referral,7,mobile,3,7,0,0
20289,alaup.es,referral,7,desktop,3,13,0,0
20289,archos.com,referral,7,desktop,3,20,0,0
20289,as,display,56,desktop,10,148,0,0
20289,as,display,36,mobile,16,43,0,0
20289,as,display,92,tablet,26,138,0,0
20289,as.com,referral,7,tablet,3,0,0,0
20289,billowtechnology.com,referral,7,tablet,3,13,0,0
20289,bing,organic,293,desktop,66,1850,0,0
20289,bing,organic,10,tablet,3,10,0,0
20289,blackfriday.cuponesmagicos.com,referral,20,tablet,3,20,0,0
20289,blog.ofertitas.es,referral,36,desktop,13,125,0,0
20289,blog.ofertitas.es,referral,7,mobile,3,59,0,0
20289,bq.com,referral,7,desktop,3,13,0,0
20289,bueni.es,referral,10,tablet,3,20,0,0
20289,cdn.viglink.com,referral,7,desktop,3,7,0,0
20289,cdn.viglink.com,referral,7,mobile,3,13,0,0
20289,cdp,cpc,26,desktop,3,53,0,0
20289,cdp,cpc,7,mobile,3,13,0,0
20289,correo.terra.com,referral,30,desktop,3,208,30,1869.033984
20289,correo.terra.com,referral,3,desktop,3,23,3,207.670443
20289,correo.terra.com,referral,3,desktop,3,23,3,207.670443
20289,correo.terra.com,referral,3,desktop,3,23,3,207.670443
20289,cupon.es,promotion,96,desktop,7,623,33,13286.09489
20289,cupon.es,promotion,3,desktop,3,20,3,1328.609489
20289,cupon.es,promotion,3,desktop,3,20,3,1328.609489
20289,cupon.es,promotion,3,desktop,3,30,0,0
20289,cupon.es,referral,40,desktop,7,148,0,0
20289,cupon.es,referral,7,mobile,3,26,0,0
20289,cuponesmagicos.com,referral,79,desktop,10,554,0,0
20289,cuponesmagicos.com,referral,3,desktop,3,26,0,0
20289,cuponesmagicos.com,referral,3,desktop,3,26,0,0
20289,cuponesmagicos.com,referral,7,mobile,3,40,0,0
20289,cupooon.es,referral,23,desktop,3,69,0,0
20289,cupooon.es,referral,3,desktop,3,10,0,0
20289,cupooon.es,referral,7,mobile,3,13,0,0
20289,devolo.com,referral,7,desktop,3,20,0,0
20289,diariovasco.com,referral,10,desktop,3,40,0,0
20289,diariovasco.com,referral,7,mobile,3,7,0,0
20289,dub124.mail.live.com,referral,23,desktop,3,106,0,0
20289,dub130.mail.live.com,referral,7,desktop,3,7,0,0
20289,dub131.mail.live.com,referral,13,desktop,7,86,0,0
20289,economia.elpais.com,referral,7,mobile,3,26,0,0
20289,elandroidelibre.com,referral,13,desktop,7,26,0,0
20289,elandroidelibre.com,referral,13,mobile,3,13,0,0
20289,elotrolado.net,referral,7,desktop,3,7,0,0
20289,elpais,display,346,desktop,82,2608,0,0
20289,elpais,display,43,mobile,20,43,0,0
20289,elpais,display,115,tablet,43,343,0,0
20289,es.wikomobile.com,referral,16,desktop,7,125,0,0
20289,feedly.com,referral,30,desktop,3,831,0,0
20289,forocoches.com,referral,10,desktop,3,10,0,0
20289,forodvd.com,referral,33,desktop,13,69,0,0
20289,forodvd.com,referral,10,tablet,3,10,0,0
20289,getpocket.com,referral,10,desktop,3,10,0,0
20289,google,cpc,4382,desktop,1157,16356,115,16697.93662
20289,google,cpc,7,desktop,7,79,3,1328.609489
20289,google,cpc,7,desktop,7,66,7,285.971332
20289,google,cpc,16,desktop,13,165,3,1328.609489
20289,google,cpc,20,desktop,16,191,10,1614.58082
20289,google,cpc,3,desktop,3,20,0,0
20289,google,cpc,3,desktop,3,20,3,116.017191
20289,google,cpc,3,desktop,3,79,0,0
20289,google,cpc,13,desktop,10,152,7,1498.563629
20289,google,cpc,7,desktop,7,66,0,0
20289,google,cpc,2140,mobile,521,7725,0,0
20289,google,cpc,7,mobile,7,102,0,0
20289,google,cpc,3000,tablet,673,11397,0,0
20289,google,cpc,10,tablet,10,79,0,0
20289,google,organic,6083,desktop,1401,31113,142,104756.2706
20289,google,organic,3,desktop,3,79,0,0
20289,google,organic,16,desktop,16,366,3,4692.15194
20289,google,organic,3,desktop,3,76,3,1621.43833
20289,google,organic,20,desktop,13,320,3,1128.324056
20289,google,organic,20,desktop,20,475,10,7441.914326
20289,google,organic,3,desktop,3,16,0,0
20289,google,organic,7,desktop,7,142,3,2812.205285
20289,google,organic,3,desktop,3,76,3,1621.43833
20289,google,organic,13,desktop,13,270,13,8671.617428
20289,google,organic,13,desktop,13,284,7,2749.762386
20289,google,organic,7,desktop,3,96,0,0
20289,google,organic,3610,mobile,854,17991,0,0
20289,google,organic,3,mobile,3,96,0,0
20290,(direct),(none),13,desktop,7,26,0,0
20290,(direct),(none),106,mobile,40,653,0,0
20290,(direct),(none),23,tablet,10,56,0,0
20290,as,display,23,desktop,10,23,0,0
20290,as,display,7,mobile,3,7,0,0
20290,bing,organic,10,desktop,3,10,0,0
20290,bq,link-building,10,desktop,3,20,0,0
20290,facebook,rrss,7,mobile,3,7,0,0
20290,google,cpc,363,desktop,138,1991,0,0
20290,google,cpc,92,mobile,40,293,0,0
20290,google,cpc,106,tablet,40,336,0,0
20290,google,organic,438,desktop,158,1500,0,0
20290,google,organic,3,desktop,3,23,0,0
20290,google,organic,307,mobile,82,2245,0,0
20290,google,organic,49,tablet,20,49,0,0
20290,huaweispain.com,referral,10,tablet,3,10,0,0
20290,paypal.es,referral,7,desktop,3,33,0,0
20290,reg_site,newsletter,10,tablet,3,20,0,0
20290,samsung,link-building,10,desktop,3,10,0,0
20290,samsung,link-building,10,mobile,3,10,0,0
20290,soluciona,newsletter,13,desktop,7,13,0,0
20290,xataka.com,referral,7,desktop,3,13,0,0
20290,yahoo,organic,10,desktop,3,40,0,0
20290,yahoo,organic,30,mobile,3,712,0,0
20290,yahoo,organic,3,mobile,3,79,0,0
20290,(direct),(none),7,desktop,3,7,0,0
20290,(direct),(none),59,mobile,13,181,0,0
20290,dub113.mail.live.com,referral,30,desktop,3,178,0,0
20290,dub113.mail.live.com,referral,3,desktop,3,20,0,0
20290,dub122.mail.live.com,referral,36,desktop,3,399,0,0
20290,elpais,display,13,desktop,7,40,0,0
20290,elpais,display,7,tablet,3,26,0,0
20290,google,cpc,274,desktop,63,1777,33,1384.030034
20290,google,cpc,3,desktop,3,49,0,0
20290,google,cpc,3,desktop,3,33,3,138.403003
20290,google,cpc,3,desktop,3,33,3,138.403003
20290,google,cpc,3,desktop,3,33,3,138.403003
20290,google,cpc,3,desktop,3,33,3,138.403003
20290,google,cpc,96,mobile,26,280,0,0
20290,google,cpc,79,tablet,23,231,0,0
20290,google,organic,247,desktop,69,1055,0,0
20290,google,organic,3,desktop,3,3,0,0
20290,google,organic,3,desktop,3,3,0,0
20290,google,organic,3,desktop,3,26,0,0
20290,google,organic,3,desktop,3,3,0,0
20290,google,organic,198,mobile,59,742,0,0
20291,google,cpc,10,desktop,3,208,0,0
20293,(direct),(none),7,mobile,3,7,0,0
20297,google,cpc,10,desktop,3,198,0,0
20297,google,cpc,10,desktop,3,20,0,0
20297,google,organic,7,desktop,3,7,0,0
20300,google,organic,7,desktop,3,7,0,0
20311,blog.ofertitas.es,referral,10,desktop,3,20,0,0
20311,google,organic,86,desktop,23,600,0,0
20311,google,organic,3,desktop,3,43,0,0
20311,facebook.com,referral,10,desktop,3,10,0,0
20311,google,organic,30,desktop,7,178,0,0
20313,(direct),(none),23,desktop,10,82,0,0
20313,(direct),(none),13,mobile,7,53,0,0
20313,(direct),(none),20,tablet,7,148,0,0
20313,google,cpc,30,tablet,3,148,0,0
20313,google,cpc,3,tablet,3,16,0,0
20313,google,organic,79,desktop,33,353,0,0
20313,google,organic,46,mobile,16,155,0,0
20313,google,organic,13,tablet,7,26,0,0
20313,samsung,link-building,10,desktop,3,30,0,0
20313,vocento,display,7,mobile,3,7,0,0
20313,yahoo,display,7,tablet,3,7,0,0
20313,google,organic,46,desktop,13,234,0,0
20313,google,organic,10,mobile,3,10,0,0
20314,moulinex,link-building,7,desktop,3,7,0,0
20314,moulinex,link-building,7,tablet,3,7,0,0
20314,soluciona,newsletter,7,mobile,3,7,0,0
20314,(direct),(none),7,desktop,3,7,0,0
20315,images.google,organic,7,desktop,3,7,0,0
20316,(direct),(none),10,desktop,3,10,0,0
20316,google,organic,16,desktop,7,16,0,0
20316,google,organic,10,mobile,3,49,0,0
20316,yahoo,display,7,desktop,3,7,0,0
20316,google,organic,10,mobile,3,89,0,0
20317,(direct),(none),20,mobile,7,178,0,0
20317,google,organic,7,desktop,3,7,0,0
20317,google,organic,7,tablet,3,20,0,0
20317,yahoo,display,7,desktop,3,7,0,0
20317,(direct),(none),10,mobile,3,247,0,0
20318,(direct),(none),10,tablet,3,40,0,0
20318,google,organic,43,desktop,16,178,0,0
20318,soluciona,newsletter,7,desktop,3,7,0,0
20318,yahoo,display,13,desktop,7,20,0,0
20320,google,organic,20,desktop,7,20,0,0
20320,google,organic,16,mobile,7,43,0,0
20320,mysearch.com,referral,10,mobile,3,10,0,0
20321,(direct),(none),297,desktop,115,1424,0,0
20321,(direct),(none),162,mobile,46,1632,0,0
20321,(direct),(none),3,mobile,3,53,0,0
20321,(direct),(none),3,mobile,3,53,0,0
20321,(direct),(none),3,mobile,3,53,0,0
20321,(direct),(none),3,mobile,3,53,0,0
20321,(direct),(none),33,tablet,13,171,0,0
20321,airbnb.com,referral,10,mobile,3,10,0,0
20321,bing,organic,26,desktop,10,148,0,0
20321,bing,organic,7,mobile,3,7,0,0
20321,clients.es.priceveille.com,referral,20,desktop,7,30,0,0
20321,duckduckgo.com,referral,10,desktop,3,79,0,0
20321,duckduckgo.com,referral,7,mobile,3,7,0,0
20321,facebook,rrss,7,desktop,3,7,0,0
20321,feedly.com,referral,7,desktop,3,7,0,0
20321,geoanalyticsfinder.maporama.com,referral,7,desktop,3,20,0,0
20321,google,cpc,10,desktop,3,30,0,0
20321,google,cpc,10,tablet,3,178,0,0
20321,google,organic,1091,desktop,392,4804,33,803.449546
